date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:51,524,2.5610948,404,1.969697,652,3.1867058,442,2.1603129,618,3.0156403,480,2.346041,454,2.2238514,321,1.5738026,262,1.2805474,155,0.7575758,94,0.4643206,593,2.8983383
2025-10-07,15:55:51,525,2.5659823,461,2.2482893,652,3.1867058,404,1.9745846,655,3.2062562,480,2.346041,454,2.2238514,248,1.2121212,276,1.3489736,179,0.8699902,69,0.3372434,593,2.8983383
2025-10-07,15:55:52,525,2.5659823,461,2.2482893,613,2.9960899,383,1.8719453,655,3.2062562,479,2.3411534,400,1.9550343,311,1.5249267,276,1.3489736,195,0.9530792,69,0.3372434,562,2.7468231
2025-10-07,15:55:52,515,2.5219941,234,1.1388074,456,2.228739,383,1.8719453,689,3.3675463,480,2.346041,432,2.1114368,311,1.5249267,341,1.6666666,195,0.9530792,112,0.5522972,580,2.8347995
2025-10-07,15:55:52,494,2.4144673,387,1.8914956,456,2.228739,390,1.9061583,793,3.8709676,480,2.3509285,432,2.1114368,331,1.6129032,372,1.8181819,276,1.3489736,84,0.4105572,578,2.8250244
2025-10-07,15:55:52,480,2.346041,387,1.8914956,526,2.5708699,381,1.8621701,802,3.9247313,480,2.3509285,548,2.6832845,443,2.1652005,395,1.9305962,257,1.2561095,84,0.4105572,578,2.8250244
2025-10-07,15:55:52,480,2.346041,254,1.2463343,434,2.121212,410,2.0039101,802,3.9247313,480,2.346041,456,2.2336266,521,2.546432,395,1.9305962,257,1.2561095,71,0.3470186,540,2.6392963
2025-10-07,15:55:52,468,2.28739,313,1.5298142,464,2.2678397,410,2.0039101,854,4.1739979,479,2.3411534,459,2.2434018,521,2.546432,408,1.9941349,314,1.5347018,70,0.342131,553,2.7028348
2025-10-07,15:55:52,471,2.3020527,313,1.5298142,464,2.2678397,477,2.3313782,788,3.8514173,479,2.3411534,459,2.2434018,624,3.0547409,423,2.062561,338,1.6520039,70,0.342131,553,2.7028348
2025-10-07,15:55:52,471,2.3020527,273,1.3343109,378,1.8523949,543,2.6588466,788,3.8514173,480,2.346041,475,2.3216031,706,3.4457479,423,2.062561,338,1.6520039,65,0.3128055,512,2.5024438
2025-10-07,15:55:52,480,2.3509285,444,2.1652005,454,2.2140763,543,2.6588466,614,3.0058651,481,2.3509285,455,2.2238514,706,3.4457479,431,2.1114368,392,1.9159335,85,0.4154448,597,2.9178886
2025-10-07,15:55:53,484,2.3655913,521,2.546432,454,2.2140763,597,2.9178886,444,2.1749756,481,2.3509285,455,2.2238514,894,4.3695016,465,2.2727273,459,2.2434018,78,0.3812317,597,2.9178886
