date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:38:25,392,1.9159335,344,1.6813294,466,2.2776148,895,4.3743892,241,1.1779081,481,2.346041,40,0.1955034,668,3.2649071,273,1.3343109,500,2.4437928,398,1.9452591,207,1.0068426
2025-10-07,15:38:25,392,1.9159335,351,1.7155426,468,2.28739,895,4.3743892,241,1.1779081,480,2.346041,379,1.8475074,668,3.2649071,273,1.3343109,500,2.4437928,303,1.485826,328,1.5982405
2025-10-07,15:38:25,403,1.969697,364,1.7790811,468,2.28739,1000,4.8875856,239,1.1681329,477,2.3313782,379,1.8475074,535,2.6148582,288,1.4076246,469,2.2922776,184,0.9042033,328,1.5982405
2025-10-07,15:38:26,396,1.9354838,364,1.7790811,506,2.4731183,943,4.6089931,113,0.5474096,477,2.3313782,568,2.7810361,388,1.8963832,231,1.1339198,378,1.8475074,184,0.9042033,478,2.3313782
2025-10-07,15:38:26,396,1.9354838,291,1.4173998,419,2.0478983,806,3.9442816,113,0.5474096,478,2.3362658,508,2.4828935,223,1.0899316,231,1.1339198,378,1.8475074,85,0.4154448,428,2.0918865
2025-10-07,15:38:26,397,1.9403715,309,1.5102639,353,1.7253177,806,3.9442816,114,0.5522972,478,2.3362658,508,2.4828935,223,1.0899316,283,1.3782991,470,2.2971652,171,0.8357771,428,2.0918865
2025-10-07,15:38:26,411,2.0087976,309,1.5102639,353,1.7253177,729,3.5679374,0,0.0,478,2.3362658,455,2.2238514,4,0.0195503,320,1.568915,336,1.6422287,171,0.8357771,433,2.1163244
2025-10-07,15:38:26,411,2.0087976,252,1.2316716,260,1.2707722,686,3.3577712,0,0.0,479,2.3411534,449,2.1994135,7,0.0342131,320,1.568915,336,1.6422287,81,0.3958944,394,1.9257087
2025-10-07,15:38:26,447,2.1847508,272,1.3294233,267,1.3049853,686,3.3577712,6,0.0293255,480,2.3509285,479,2.3411534,7,0.0342131,267,1.3049853,285,1.3880743,0,0.0,410,1.9990225
2025-10-07,15:38:26,473,2.3118279,435,2.1260998,267,1.3049853,628,3.0742912,341,1.6568915,481,2.3509285,479,2.3411534,10,0.0488759,335,1.627566,570,2.7859237,0,0.0,410,1.9990225
2025-10-07,15:38:26,473,2.3118279,435,2.1260998,349,1.7057674,353,1.7302053,341,1.6568915,481,2.3509285,496,2.4242425,13,0.0635386,335,1.627566,570,2.7859237,0,0.0,682,3.3333333
2025-10-07,15:38:26,504,2.4633431,470,2.2971652,363,1.7741935,353,1.7302053,587,2.8690126,479,2.346041,375,1.8377322,13,0.0635386,436,2.1309874,578,2.8250244,0,0.0,775,3.7878788
2025-10-07,15:38:26,511,2.5024438,459,2.2434018,363,1.7741935,46,0.2248289,610,2.9765396,479,2.3411534,375,1.8377322,16,0.0782014,406,1.9843597,516,2.5268817,0,0.0,775,3.7878788
2025-10-07,15:38:27,456,2.228739,459,2.2434018,371,1.8084066,13,0.0635386,856,4.183773,479,2.3411534,357,1.744868,18,0.0879765,406,1.9843597,516,2.5268817,0,0.0,760,3.714565
2025-10-07,15:38:27,456,2.228739,466,2.2776148,447,2.1847508,13,0.0635386,856,4.183773,479,2.3411534,308,1.5053763,18,0.0879765,429,2.0967741,489,2.3900294,0,0.0,728,3.5581622
2025-10-07,15:38:27,453,2.2189639,511,2.4975562,447,2.1847508,145,0.7086999,1023,5.0,478,2.3362658,308,1.5053763,20,0.0977517,469,2.2922776,499,2.4389052,0,0.0,728,3.5581622
2025-10-07,15:38:27,423,2.0674486,511,2.4975562,427,2.0869989,227,1.1094819,924,4.5210166,478,2.3362658,205,1.0068426,23,0.1124145,483,2.3607037,499,2.4389052,0,0.0,604,2.9569893
2025-10-07,15:38:27,423,2.0674486,529,2.5855327,420,2.0478983,342,1.6715542,924,4.5210166,478,2.3362658,110,0.5376344,25,0.1221896,483,2.3607037,399,1.9550343,0,0.0,353,1.7302053
2025-10-07,15:38:27,423,2.0674486,551,2.6930597,552,2.6979473,342,1.6715542,552,2.7028348,479,2.3411534,110,0.5376344,25,0.1221896,519,2.5366569,317,1.5493646,1,0.0048876,353,1.7302053
2025-10-07,15:38:27,481,2.3509285,551,2.6930597,552,2.6979473,542,2.6490715,236,1.1534702,479,2.3411534,180,0.8797654,444,2.1603129,580,2.8396871,317,1.5493646,1,0.0048876,125,0.6109482
2025-10-07,15:38:27,481,2.3509285,572,2.7956989,628,3.0694036,661,3.2306941,236,1.1534702,480,2.346041,463,2.2629521,910,4.4477029,580,2.8396871,255,1.2463343,273,1.3343109,75,0.3714565
2025-10-07,15:38:27,499,2.4437928,583,2.8494623,535,2.6197457,661,3.2306941,0,0.0,480,2.346041,621,3.0351906,910,4.4477029,542,2.6490715,164,0.8064516,661,3.2258065,75,0.3714565
2025-10-07,15:38:28,534,2.6099706,562,2.7468231,535,2.6197457,803,3.9247313,0,0.0,480,2.346041,621,3.0351906,1023,5.0,443,2.1652005,164,0.8064516,661,3.2258065,78,0.3812317
2025-10-07,15:38:28,534,2.6099706,562,2.7468231,467,2.2825024,739,3.6168132,0,0.0,480,2.346041,647,3.1622679,1023,5.0,443,2.1652005,52,0.2541544,937,4.5796676,80,0.3910069
2025-10-07,15:38:28,538,2.6295211,508,2.487781,394,1.9257087,739,3.6168132,0,0.0,480,2.346041,635,3.1085043,1023,5.0,415,2.028348,55,0.2688172,1023,5.0,80,0.3910069
2025-10-07,15:38:28,501,2.4486804,474,2.3167155,394,1.9257087,523,2.5610948,1,0.0048876,480,2.346041,635,3.1085043,876,4.2864127,388,1.8963832,57,0.2785924,1023,5.0,82,0.400782
2025-10-07,15:38:28,507,2.4780059,474,2.3167155,324,1.5835778,399,1.9501467,1,0.0048876,480,2.346041,554,2.71261,673,3.289345,388,1.8963832,57,0.2785924,1023,5.0,85,0.4105572
2025-10-07,15:38:28,507,2.4780059,483,2.3607037,402,1.9599218,399,1.9501467,5,0.0244379,481,2.3509285,427,2.0869989,673,3.289345,354,1.7302053,105,0.5131965,1002,4.8973608,85,0.4105572
2025-10-07,15:38:28,551,2.6881721,500,2.4437928,402,1.9599218,259,1.2658846,9,0.0391007,480,2.346041,427,2.0869989,590,2.8836756,325,1.5933529,346,1.686217,1002,4.8973608,87,0.42522
2025-10-07,15:38:28,618,3.0205278,500,2.4437928,495,2.4193549,235,1.1485826,57,0.2737048,480,2.346041,380,1.8572825,453,2.2189639,288,1.4076246,346,1.686217,987,4.8240471,90,0.4447703
2025-10-07,15:38:28,618,3.0205278,500,2.4437928,520,2.5415444,235,1.1485826,57,0.2737048,481,2.3509285,433,2.1163244,453,2.2189639,288,1.4076246,654,3.196481,968,4.7409577,90,0.4447703
2025-10-07,15:38:28,690,3.3724339,487,2.3851418,520,2.5415444,244,1.1925709,121,0.5913978,481,2.3509285,433,2.1163244,417,2.0430107,275,1.3391985,810,3.9589443,968,4.7409577,255,1.2463343
2025-10-07,15:38:29,759,3.7096775,487,2.3851418,602,2.9423265,168,0.8211144,100,0.4887586,481,2.3509285,505,2.4682307,372,1.8181819,254,1.2414467,810,3.9589443,629,3.0791788,384,1.8768328
2025-10-07,15:38:29,759,3.7096775,468,2.28739,708,3.4604106,123,0.601173,100,0.4887586,481,2.3509285,575,2.8152492,386,1.886608,254,1.2414467,764,3.7341154,608,2.971652,384,1.8768328
2025-10-07,15:38:29,796,3.8954058,285,1.3929619,654,3.196481,123,0.601173,32,0.1612903,480,2.346041,568,2.7810361,386,1.886608,257,1.2609971,711,3.4750733,608,2.971652,488,2.3851418
2025-10-07,15:38:29,813,3.9736071,285,1.3929619,654,3.196481,199,0.9726295,195,0.9481916,480,2.346041,568,2.7810361,527,2.5708699,322,1.568915,711,3.4750733,592,2.8983383,612,2.9912024
2025-10-07,15:38:29,813,3.9736071,288,1.4076246,597,2.9178886,275,1.3440861,195,0.9481916,480,2.346041,548,2.6783969,682,3.3284457,322,1.568915,743,3.6314762,495,2.4193549,612,2.9912024
